app_id,title,release_date,genres,categories,developer_id,publisher_id,original_price
2618500,Polygon Survival,2023-10-17,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",16275,13467,"3,12"
2619030,BAFF Halloween,2023-10-17,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",2798,2304,"6,3"
2619570,Fallen Ninja,2023-10-11,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",22954,7587,"20,7"
2619900,Tiny Breakers Camp,2024-05-21,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",11252,9322,12
2620000,BULLETHELL,2024-01-04,"Action, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",23490,19407,"3,12"
2621960,Reconnoitre,2024-04-03,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",15210,12614,"36,6"
2623560,Hidden Breaking Bed Top-Down 3D,2023-10-15,"Action, Adventure, Casual, Indie, Racing, RPG, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2623570,Hidden World War II Top-Down 3D,2023-10-15,"Action, Adventure, Casual, Indie, Racing, RPG, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2626680,You Are Liam: Shadow Memories,2024-05-24,"Action, Adventure, Indie","Single-player, Family Sharing, Steam is learning about this game",378,18457,18
2626740,Treasure Hunt girl,2023-11-15,Simulation,"Single-player, Family Sharing, Profile Features Limited",273,249,"12,6"
2626780,Aim Trainer - Shooting Range,2024-02-22,"Action, Casual, Indie, Simulation, Sports","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",13645,11308,"28,8"
2627270,The Method of Hiding a Body,2024-05-21,"Adventure, Indie","Single-player, Family Sharing, Steam is learning about this game",18856,15623,18
2630810,3D PUZZLE - Building,2023-10-18,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,2370
2630820,3D PUZZLE - Harbor,2023-10-18,"Action, Adventure, Casual, Indie, Racing, RPG, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,2370
2631610,Pocket Mini Golf,2024-05-20,"Casual, Simulation, Sports","Single-player, Shared/Split Screen PvP, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",23309,14346,15
2633640,Eyes: The Horror Game,2024-05-20,Adventure,"Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",7316,14346,15
2635070,The Brave Little Cloud,2023-12-13,"Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",23140,19095,"59,04"
2635850,PIPELINE RTX: 2,2024-04-02,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",16451,13621,15
2636260,Fool's End,2024-02-28,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",739,13607,15
2637050,A Void Shaper,2024-02-14,"Action, Casual, Indie","Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing, Profile Features Limited",16076,5050,"9,48"
2637990,Duck Detective: The Secret Salami,2024-05-23,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing",9292,7682,"28,8"
2638150,Choose Your Cutie,2023-11-13,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",9866,8175,"3,12"
2640400,Backrooms:MEG Archives,2024-04-04,"Indie, RPG","Single-player, Steam Achievements, Family Sharing, Steam is learning about this game",7733,6338,"6,3"
2641070,Black Beacon Hill,2023-11-16,"Action, Indie","Single-player, Family Sharing, Profile Features Limited",15265,12658,24
2641760,Ruindog,2024-05-12,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",17495,1820,27
2644070,Apartus,2024-04-16,"Action, Adventure, Indie, RPG","Single-player, Family Sharing, Steam is learning about this game",14294,11819,"28,8"
2644620,The Backrooms: Escape,2023-11-01,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",17342,14372,"20,7"
2644820,Light-It Up,2024-05-20,Casual,"Single-player, Steam Achievements, Steam Cloud, Family Sharing, Steam is learning about this game",4652,14346,15
2646050,Sakura Isekai Adventure,2024-02-26,Simulation,"Single-player, Steam Achievements, Family Sharing",23827,19695,"28,8"
2646060,Luna's Light,2024-02-26,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",1073,890,18
2648640,The 257th Element,2024-02-23,"Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",17644,14622,"43,8"
2649080,Coffee Caravan,2024-05-20,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",3233,2656,"34,2"
2650680,Dense forest,2024-01-04,"Action, Adventure, Casual, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"92,7"
2650840,nekowater,2023-11-21,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing, Profile Features Limited",12731,10556,"6,3"
2651230,A-GIRL,2023-11-02,"Casual, Indie, Strategy","Single-player, Family Sharing, Profile Features Limited",13118,10869,"3,12"
2653080,Who do you want to date? professional girls сollection,2024-01-19,Indie,"Single-player, Steam Achievements, Family Sharing, Profile Features Limited",9866,8175,"3,12"
2653940,Star Trek: Resurgence,2024-05-23,Adventure,"Single-player, Steam Cloud, Family Sharing",6118,2688,66
2655720,Hidden World 5 Top-Down 3D,2023-11-08,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,6636
2656640,Our Two Bedroom Story,2023-12-12,Adventure,"Single-player, Family Sharing, Profile Features Limited",22775,19304,78
2656690,Sona-Nyl of the Violet Shadows Refrain,2023-12-07,"Adventure, Indie","Single-player, Steam Cloud, Family Sharing",12283,10926,90
2657310,Godrop,2024-04-03,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",11393,9432,15
2658030,Clicker Arena,2024-04-15,"Indie, RPG, Simulation, Strategy","Single-player, Family Sharing",10745,6436,27
2658490,The Dark Survivors,2024-02-10,"Indie, RPG","Single-player, Family Sharing, Profile Features Limited",3432,2825,"3,12"
2658810,Katana Robo: RTA,2023-12-14,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",22560,18611,24
2661470,Banshee Hunt,2024-04-05,"Action, Adventure, Indie","Single-player, Steam Achievements, Stats, Family Sharing, Steam is learning about this game",7477,6101,12
2661890,Of Murder and Moonshine,2024-03-01,"Action, Indie","Single-player, Family Sharing, Profile Features Limited",16995,14084,"41,4"
2663870,I can destroy everything!!!,2023-11-14,Indie,"Single-player, Family Sharing, Profile Features Limited",11016,9127,"3,12"
2666390,Gnarly Hike,2024-01-19,"Action, Adventure, Casual, Indie, Simulation","Single-player, Family Sharing, Profile Features Limited",23761,222,"24,3"
2666570,Invisible Fear,2024-02-20,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",3945,3250,24
2668580,Cattie,2023-11-14,"Action, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",23079,19045,"6,3"
2669610,Western Redemption,2023-11-11,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",22954,7587,"9,3"
2670340,Pretty Girls Escape PLUS,2023-11-23,Casual,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",24570,20327,15
2670720,3D PUZZLE - Farming 2,2023-11-13,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Strategy","Single-player, Family Sharing, Profile Features Limited",17220,7806,1422
2670730,3D PUZZLE - Kingdom in dark,2023-11-13,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,1422
2670740,Run and Hide,2023-11-15,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",9440,7806,1422
2670770,Jewel Legends: Atlantis,2023-11-18,Casual,"Single-player, Family Sharing, Profile Features Limited",3791,7912,18
2673080,Jurassic Park Classic Games Collection,2023-11-22,"Action, Adventure","Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",12381,10245,78
2673310,Gacha Fever,2024-03-22,"Action, Casual, Indie, RPG, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",13858,11476,12
2676970,Royal Romances: Cursed Hearts Collector's Edition,2023-12-12,"Adventure, Casual","Single-player, Family Sharing, Profile Features Limited",5906,4817,"28,8"
2677920,Barbarous: Family Secrets,2024-04-03,"Adventure, Casual, Strategy","Single-player, Steam Achievements, Family Sharing",20126,6794,"52,8"
2679200,幸存者少女/Survivor Girls,2023-12-14,"Action, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",22547,18600,"6,3"
2682370,O Holy Knight,2024-02-06,"Action, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",21530,17769,18
2682820,Hidden World 9 Top-Down 3D,2023-11-22,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,4266
2684030,Happy Hour Hero,2024-02-16,"Casual, Indie, Simulation","Single-player, VR Only, Family Sharing, Profile Features Limited",7604,6219,15
2685380,CHAIRS,2024-05-17,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing, Steam is learning about this game",21720,17931,15
2688720,Hidden Cats: Magic Forest,2023-12-08,"Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",3336,2743,"6,3"
2693070,WARPZONE DRIFTER 2,2023-11-28,"Casual, Indie, Racing, Simulation","Single-player, Family Sharing, Profile Features Limited",23490,19407,"3,12"
2693460,Christmas Nightmare,2023-12-03,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",11248,9319,15
2693960,Void Gore,2024-03-01,"Action, Indie","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",16006,5226,15
2695830,ZAKESTA-Z,2024-01-19,"Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",24417,20187,"23,22"
2696400,"Magical Mic Duel: Senpai, Hear My Spell",2024-05-23,"Simulation, Early Access","Single-player, Online PvP, Shared/Split Screen PvP, Family Sharing, Steam is learning about this game",17897,14821,"20,7"
2696780,Space Accident VR,2024-03-30,"Action, Adventure, Casual, Indie, Early Access","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing, Steam is learning about this game",23999,19565,"119,4"
2696850,Xeno Runners,2024-02-19,"Action, Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",1732,1424,"20,7"
2698690,Champion Road,2024-02-19,"Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",18927,15677,"20,7"
2700050,Scream or Die,2023-12-04,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",9440,7806,474
2701050,Risk of Pain,2023-12-12,"Action, Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",2309,1913,"35,1"
2701450,Skateboard Gravity,2024-01-30,"Action, Adventure, Casual, Simulation, Sports, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",8376,6865,"62,94"
2701560,My Thai Boyfriend,2024-01-01,"Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",977,817,"9,3"
2702050,Phantasie Memorial Set,2023-12-19,RPG,"Single-player, Steam Cloud, Family Sharing",20172,16312,"28,8"
2702080,Great Naval Battles: The Final Fury,2023-12-21,"Simulation, Strategy","Single-player, Steam Cloud, Family Sharing",10489,16312,"28,8"
2702090,Star Command (1988),2023-12-19,RPG,"Single-player, Steam Cloud, Family Sharing",20492,16312,18
2702100,Savage Warriors,2023-12-19,Action,"Single-player, Steam Cloud, Family Sharing",1782,16312,18
2702110,Prophecy of the Shadow,2023-12-19,RPG,"Single-player, Steam Cloud, Family Sharing",20492,16312,18
2702130,Renegade: Battle for Jacob's Star,2023-12-19,"Action, Simulation","Single-player, Steam Cloud, Family Sharing",20492,16312,18
2703100,Kubikon 3D,2024-05-23,"Casual, Indie","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing, Steam is learning about this game",11853,9809,"28,8"
2703190,Hidden World 10 Top-Down 3D,2023-12-06,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,474
2703200,Hidden Western Top-Down 3D,2023-12-07,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",22191,7806,1422
2703210,3D PUZZLE - Wild West,2023-12-08,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,1422
2703220,3D PUZZLE - World War II,2023-12-08,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,1422
2703240,Scream or Die - Virtual Circus,2023-12-26,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",9440,7806,1422
2703250,3D PUZZLE - Breaking Bed,2023-12-26,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",17220,7806,1422
